FileName;UniqueId;On;Battery;SunriseOffset;SunsetOffset;Dark;Daylight;Pressure;Humidity;Temperature;LastUpdated;Status;Sunrise;Sunset;Etag;Manufacturername;Modelid;Name;SwVersion;Type
sensorfetch_202606170000.json;00:21:2e:ff:ff:05:e2:d6-01;True;0;30;-30;True;False;0;0;0;2026-06-16T23:11:24.022;100;2026-06-17T02:23:02;2026-06-17T19:59:44;bf9f57dacf6cb4d6509591b03ea88657;Philips;PHDL00;Daylight;1.0;Daylight
sensorfetch_202606170000.json;00:15:8d:00:05:6b:fa:d2-01-0403;True;100;0;0;False;False;1009;0;0;2026-06-16T23:55:19.124;0;;;8ece309494e254dd24e4cf70086b1c4a;LUMI;lumi.weather;Office 1;20191205;ZHAPressure
sensorfetch_202606170000.json;00:15:8d:00:05:88:eb:01-01-0402;True;78;0;0;False;False;0;0;72;2025-11-15T01:29:45.393;0;;;bf9f57dacf6cb4d6509591b03ea88657;LUMI;lumi.weather;Attic;20191205;ZHATemperature
sensorfetch_202606170000.json;00:15:8d:00:05:88:eb:01-01-0405;True;78;0;0;False;False;0;7857;0;2025-11-15T01:29:45.402;0;;;bf9f57dacf6cb4d6509591b03ea88657;LUMI;lumi.weather;Attic;20191205;ZHAHumidity
sensorfetch_202606170000.json;00:15:8d:00:05:88:eb:01-01-0403;True;78;0;0;False;False;1012;0;0;2025-11-15T01:29:45.408;0;;;bf9f57dacf6cb4d6509591b03ea88657;LUMI;lumi.weather;Attic;20191205;ZHAPressure
sensorfetch_202606170000.json;00:15:8d:00:05:8a:5f:91-01-0402;True;100;0;0;False;False;0;0;1579;2026-06-16T23:57:59.671;0;;;fe7524b35d9d850387213934a8b2d0d2;LUMI;lumi.weather;Shed;20191205;ZHATemperature
sensorfetch_202606170000.json;00:15:8d:00:05:8a:5f:91-01-0405;True;100;0;0;False;False;0;6792;0;2026-06-16T23:57:59.671;0;;;fe7524b35d9d850387213934a8b2d0d2;LUMI;lumi.weather;Shed;20191205;ZHAHumidity
sensorfetch_202606170000.json;00:15:8d:00:05:8a:5f:91-01-0403;True;100;0;0;False;False;1024;0;0;2026-06-16T23:57:59.671;0;;;fe7524b35d9d850387213934a8b2d0d2;LUMI;lumi.weather;Shed;20191205;ZHAPressure
sensorfetch_202606170000.json;00:15:8d:00:05:8c:a3:d4-01-0402;True;100;0;0;False;False;0;0;2505;2026-06-13T02:54:50.084;0;;;e3b14ffb043afa479a113c7d21934886;LUMI;lumi.weather;Kitchen;20191205;ZHATemperature
sensorfetch_202606170000.json;00:15:8d:00:05:8c:a3:d4-01-0405;True;100;0;0;False;False;0;4823;0;2026-06-13T02:54:50.094;0;;;e3b14ffb043afa479a113c7d21934886;LUMI;lumi.weather;Kitchen;20191205;ZHAHumidity
