FileName;UniqueId;On;Battery;SunriseOffset;SunsetOffset;Dark;Daylight;Pressure;Humidity;Temperature;LastUpdated;Status;Sunrise;Sunset;Etag;Manufacturername;Modelid;Name;SwVersion;Type
sensorfetch_202401042129.json;00:21:2e:ff:ff:05:e2:d6-01;True;0;30;-30;True;False;0;0;0;2024-01-04T17:09:36.689;230;2024-01-04T07:41:12;2024-01-04T14:48:42;b56f5332a6a367b62ce0705618c373e8;Philips;PHDL00;Daylight;1.0;Daylight
sensorfetch_202401042129.json;00:15:8d:00:05:6b:fa:d2-01-0403;True;100;0;0;False;False;1003;0;0;2024-01-04T21:05:01.098;0;;;5ad6a515398dcd7151b36edc83d8f055;LUMI;lumi.weather;Office 1;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:88:eb:01-01-0402;True;38;0;0;False;False;0;0;-28;2023-12-23T19:21:33.264;0;;;abad90f14a48a6459d3dcd35a98d2074;LUMI;lumi.weather;Attic;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:88:eb:01-01-0405;True;38;0;0;False;False;0;7806;0;2023-12-24T16:38:25.905;0;;;abad90f14a48a6459d3dcd35a98d2074;LUMI;lumi.weather;Attic;20191205;ZHAHumidity
sensorfetch_202401042129.json;00:15:8d:00:05:88:eb:01-01-0403;True;38;0;0;False;False;991;0;0;2023-12-23T19:21:33.279;0;;;abad90f14a48a6459d3dcd35a98d2074;LUMI;lumi.weather;Attic;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:8a:5f:91-01-0402;True;100;0;0;False;False;0;0;783;2024-01-04T20:53:55.558;0;;;0dc4a1c0c7adf524d698e137bd077bee;LUMI;lumi.weather;Shed;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:8a:5f:91-01-0405;True;100;0;0;False;False;0;5943;0;2024-01-04T20:53:55.571;0;;;0dc4a1c0c7adf524d698e137bd077bee;LUMI;lumi.weather;Shed;20191205;ZHAHumidity
sensorfetch_202401042129.json;00:15:8d:00:05:8a:5f:91-01-0403;True;100;0;0;False;False;1015;0;0;2024-01-04T20:53:55.576;0;;;0dc4a1c0c7adf524d698e137bd077bee;LUMI;lumi.weather;Shed;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:8c:a3:d4-01-0402;True;91;0;0;False;False;0;0;2191;2024-01-04T21:12:07.057;0;;;2c6c86306291d13f936546d7eb1b9e8e;LUMI;lumi.weather;Kitchen;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:8c:a3:d4-01-0405;True;91;0;0;False;False;0;3409;0;2024-01-04T21:12:07.068;0;;;2c6c86306291d13f936546d7eb1b9e8e;LUMI;lumi.weather;Kitchen;20191205;ZHAHumidity
sensorfetch_202401042129.json;00:15:8d:00:05:8c:a3:d4-01-0403;True;91;0;0;False;False;1014;0;0;2024-01-04T21:12:07.073;0;;;2c6c86306291d13f936546d7eb1b9e8e;LUMI;lumi.weather;Kitchen;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:44:ee:4c-01-0402;True;91;0;0;False;False;0;0;1463;2024-01-04T21:26:30.209;0;;;0a141246999b78e4a7c74cd8dfd5db14;LUMI;lumi.weather;Bedroom 2;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:44:ee:4c-01-0405;True;91;0;0;False;False;0;3825;0;2024-01-04T21:26:30.209;0;;;0a141246999b78e4a7c74cd8dfd5db14;LUMI;lumi.weather;Bedroom 2;20191205;ZHAHumidity
sensorfetch_202401042129.json;00:15:8d:00:05:44:ee:4c-01-0403;True;91;0;0;False;False;1010;0;0;2024-01-04T21:26:30.209;0;;;0a141246999b78e4a7c74cd8dfd5db14;LUMI;lumi.weather;Bedroom 2;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:4b:34:c0-01-0402;True;100;0;0;False;False;0;0;2014;2024-01-04T20:55:28.684;0;;;d61e6e1638304d34dda39b4d648b0315;LUMI;lumi.weather;Hallway 2nd Floor;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:4b:34:c0-01-0405;True;100;0;0;False;False;0;3606;0;2024-01-04T20:55:28.695;0;;;d61e6e1638304d34dda39b4d648b0315;LUMI;lumi.weather;Hallway 2nd Floor;20191205;ZHAHumidity
sensorfetch_202401042129.json;00:15:8d:00:05:4b:34:c0-01-0403;True;100;0;0;False;False;1021;0;0;2024-01-04T20:55:28.702;0;;;d61e6e1638304d34dda39b4d648b0315;LUMI;lumi.weather;Hallway 2nd Floor;20191205;ZHAPressure
sensorfetch_202401042129.json;00:15:8d:00:05:6b:fa:d2-01-0402;True;100;0;0;False;False;0;0;2141;2024-01-04T21:05:01.082;0;;;5ad6a515398dcd7151b36edc83d8f055;LUMI;lumi.weather;Office 1;20191205;ZHATemperature
sensorfetch_202401042129.json;00:15:8d:00:05:6b:fa:d2-01-0405;True;100;0;0;False;False;0;3375;0;2024-01-04T21:05:01.092;0;;;5ad6a515398dcd7151b36edc83d8f055;LUMI;lumi.weather;Office 1;20191205;ZHAHumidity
sensorfetch_202401042152.json;00:21:2e:ff:ff:05:e2:d6-01;True;0;30;-30;True;False;0;0;0;2024-01-04T17:09:36.689;230;2024-01-04T07:41:12;2024-01-04T14:48:42;b56f5332a6a367b62ce0705618c373e8;Philips;PHDL00;Daylight;1.0;Daylight
sensorfetch_202401042152.json;00:15:8d:00:05:6b:fa:d2-01-0403;True;100;0;0;False;False;1003;0;0;2024-01-04T20:34:43.102;0;;;d64d1cb79945c068cff045b9511c2d5a;LUMI;lumi.weather;Office 1;20191205;ZHAPressure
sensorfetch_202401042152.json;00:15:8d:00:05:88:eb:01-01-0402;True;38;0;0;False;False;0;0;-28;2023-12-23T19:21:33.264;0;;;abad90f14a48a6459d3dcd35a98d2074;LUMI;lumi.weather;Attic;20191205;ZHATemperature
